delay,amplitude
1.0,0.5599999999999996
1.2,0.4399999999999995
1.4,0.47999999999999954
1.5999999999999999,0.3199999999999994
1.7999999999999998,0.3200000000000012
1.9999999999999998,0.23999999999999932
2.1999999999999997,0.2400000000000002
2.3999999999999995,0.27999999999999936
2.5999999999999996,0.27999999999999936
2.8,0.27999999999999936
2.9999999999999996,0.27999999999999936
3.1999999999999993,0.2400000000000002
3.3999999999999995,0.23999999999999932
3.5999999999999996,0.2400000000000002
3.7999999999999994,0.28000000000000025
